id,sigTypeId,dataSource,deviceName,deviceType,waveDuration,waveStartTimestamp,waveEndTimestamp,eventStartTimestamp,samplingRate,faultType,description,dataType,eventTags,eventTagsBi,eventTags_color,embedding_x,embedding_y,embedding_coord,embedding_vectors
700,1,Provider 4,,Frequency Disturbance Recorder,66.0,2020-05-20T02:44:28Z,2020-05-20T02:45:34Z,2020-05-20T02:44:44Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0438434,0.40084177,"1.043843388557434,0.40084177255630493","[ 1.0438434   0.40084177 -0.8039467  -0.35103285 -0.05348341  0.35085675
 -0.41258168 -0.19965287  0.21719117  0.17906138  0.85163426 -0.48286426
  0.46569353 -0.8530311  -0.1654163  -0.6277115  -0.6082193  -1.5599298
 -0.7392157  -0.39641985 -0.11493827  0.37251744  0.02160446  0.26066327
 -0.8260424  -0.2880836  -0.5666577   0.54506624 -0.747061    1.2536609
 -0.1082162  -0.62124795]"
701,1,Provider 4,,Frequency Disturbance Recorder,66.0,2020-01-20T13:58:38Z,2020-01-20T13:59:44Z,2020-01-20T13:58:54Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0394323,0.3761326,"1.0394322872161865,0.376132607460022","[ 1.0394323   0.3761326  -0.8038548  -0.34622926 -0.04469445  0.35695404
 -0.4292518  -0.18842702  0.19853024  0.20179701  0.85106814 -0.48177642
  0.44738346 -0.8412351  -0.16660057 -0.6429698  -0.6257317  -1.5835807
 -0.7277507  -0.35802856 -0.10140739  0.35389653  0.01013532  0.2246747
 -0.8254163  -0.27604216 -0.5592874   0.5284195  -0.7374023   1.2252616
 -0.08567059 -0.6038571 ]"
702,1,Provider 4,,Frequency Disturbance Recorder,66.0,2020-05-27T02:23:21Z,2020-05-27T02:24:27Z,2020-05-27T02:23:37Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0362253,0.33680597,"1.0362253189086914,0.33680596947669983","[ 1.0362253   0.33680597 -0.8045793  -0.36930734 -0.04263976  0.358404
 -0.4196328  -0.16282777  0.22610195  0.18536922  0.8570128  -0.45521098
  0.45762423 -0.7878993  -0.1412136  -0.66686916 -0.61296403 -1.5581851
 -0.70097476 -0.36390707 -0.0982226   0.33257833 -0.03570148  0.19252425
 -0.8142732  -0.31958342 -0.50711757  0.5343702  -0.7086884   1.1494936
 -0.0698013  -0.55787396]"
703,1,Provider 4,,Frequency Disturbance Recorder,66.0,2019-10-08T12:26:37Z,2019-10-08T12:27:43Z,2019-10-08T12:26:53Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0634439,0.4453923,"1.063443899154663,0.44539231061935425","[ 1.0634439   0.4453923  -0.8091255  -0.37818468 -0.07989123  0.33166814
 -0.3509948  -0.21036936  0.3052395   0.09092124  0.8478931  -0.46290028
  0.52486    -0.84891075 -0.15451479 -0.5976863  -0.5490667  -1.474488
 -0.7424936  -0.52008903 -0.15740134  0.42019206  0.02129295  0.35528582
 -0.8170852  -0.37070644 -0.5673608   0.59013927 -0.74297464  1.2916598
 -0.17575105 -0.64138126]"
704,1,Provider 4,,Frequency Disturbance Recorder,66.0,2018-11-27T18:16:42Z,2018-11-27T18:17:48Z,2018-11-27T18:16:58Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0416126,0.3907584,"1.0416126251220703,0.3907583951950073","[ 1.0416126   0.3907584  -0.8050197  -0.35104692 -0.0484433   0.3555442
 -0.42281127 -0.19651261  0.20449339  0.19159582  0.85413754 -0.48524576
  0.4592543  -0.8513327  -0.16534826 -0.6375056  -0.6180468  -1.5771232
 -0.73842114 -0.37743336 -0.10598151  0.36286917  0.01813146  0.24262151
 -0.8268672  -0.27818698 -0.56245244  0.5396967  -0.746112    1.2443275
 -0.09598857 -0.61355025]"
705,1,Provider 4,,Frequency Disturbance Recorder,66.0,2019-11-12T02:32:26Z,2019-11-12T02:33:32Z,2019-11-12T02:32:42Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0335485,0.42582107,"1.0335484743118286,0.42582106590270996","[ 1.0335485   0.42582107 -0.79994535 -0.3358271  -0.05416443  0.34612322
 -0.42264822 -0.22337286  0.18958642  0.19657812  0.8445359  -0.48965597
  0.4467019  -0.8729849  -0.16373773 -0.61135066 -0.60575646 -1.5468037
 -0.74397343 -0.38061202 -0.11604752  0.38429266  0.04320972  0.26847064
 -0.83426005 -0.26123708 -0.5817102   0.54100037 -0.76515186  1.2715075
 -0.10911341 -0.62626415]"
706,1,Provider 4,,Frequency Disturbance Recorder,66.0,2019-09-23T01:51:46Z,2019-09-23T01:52:52Z,2019-09-23T01:52:02Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0410783,0.45845592,"1.0410783290863037,0.4584559202194214","[ 1.0410783   0.45845592 -0.7978378  -0.34220642 -0.06969471  0.33360696
 -0.3910243  -0.23381762  0.22926201  0.15358245  0.84004134 -0.48243904
  0.47353953 -0.8787531  -0.16031955 -0.5860302  -0.57441354 -1.496994
 -0.75013834 -0.44385588 -0.14120059  0.41269264  0.05311989  0.32351714
 -0.8316534  -0.2934171  -0.5903268   0.56312853 -0.7692665   1.3009045
 -0.14747335 -0.6468869 ]"
707,1,Provider 4,,Frequency Disturbance Recorder,66.0,2019-05-31T20:29:24Z,2019-05-31T20:30:30Z,2019-05-31T20:29:40Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.045776,0.39355975,"1.0457760095596313,0.3935597538948059","[ 1.045776    0.39355975 -0.8184859  -0.37029326 -0.04699387  0.3603919
 -0.42287308 -0.20684554  0.21245097  0.18132472  0.85907775 -0.4800383
  0.46886897 -0.8456235  -0.15243886 -0.6546732  -0.61288965 -1.5753307
 -0.73600453 -0.3850743  -0.1016359   0.37072662  0.00525639  0.24453127
 -0.82814854 -0.3039887  -0.54740846  0.5521565  -0.73985386  1.2387753
 -0.09163104 -0.5862953 ]"
708,1,Provider 4,,Frequency Disturbance Recorder,66.0,2020-01-09T05:59:57Z,2020-01-09T06:01:03Z,2020-01-09T06:00:13Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0387815,0.4184733,"1.0387815237045288,0.4184733033180237","[ 1.0387815   0.4184733  -0.8062422  -0.34709787 -0.05117283  0.35293353
 -0.42316678 -0.21936809  0.19572245  0.19119644  0.85034806 -0.48967618
  0.45456347 -0.8680268  -0.16173725 -0.62644106 -0.6100417  -1.5606697
 -0.74415004 -0.38136324 -0.11064397  0.37965477  0.03380846  0.26204592
 -0.83375853 -0.27166414 -0.5735955   0.54444396 -0.7577622   1.2669024
 -0.10350959 -0.6156526 ]"
709,1,Provider 4,,Frequency Disturbance Recorder,66.0,2019-08-29T00:46:31Z,2019-08-29T00:47:37Z,2019-08-29T00:46:47Z,10.0,,,Phasor,State::Change State::Trip/r/nEquipment::Sources::Generator,"[1, 0]","(0.940015, 0.975158, 0.131326, 1.0)",1.0545788,0.3980598,"1.0545787811279297,0.39805978536605835","[ 1.0545788   0.3980598  -0.8250099  -0.38780373 -0.0531739   0.35924673
 -0.40526584 -0.20573945  0.24312456  0.15204632  0.86305654 -0.4725179
  0.49106753 -0.83781326 -0.14544241 -0.65788966 -0.599243   -1.5579052
 -0.7360015  -0.42215246 -0.1111315   0.38070104 -0.00458776  0.2645216
 -0.82478607 -0.33994263 -0.53656566  0.5694829  -0.73297405  1.2410446
 -0.10726173 -0.5817513 ]"
